100000000,,,,,
100000000,,,,,
100000000,,,,,
100000000,,,,,
100000000,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
3293676.857,,,,,
